LOCATION,SITE_NAME,SHORT_NAME,LATITUDE,LONGITUDE,CH4MAX1H,CH4DLYAV,COMAX8N,COMXN8N,COMAX8O,COMAX1HR,CODLYAVG,H2SDLYAV,NMHCMX1H,NMHCDAVG,NO2MAX1H,NO2DLYAV,NOMAX1HR,NODLYAV,NOXMAX1H,NOXDLYAV,OZMAX1HR,OZHMX1HR,OZMAX8O,OZH1MX8O,OZDLYAV,OZMX8ST,OZHMX8ST,SO2MAX1H,SO2MX24N,SO2MX24O,SO2DLYAV,SULFURMX,THCMAX1H,THCDLYAV,TRSMAX1H,DAYOFWK
2996,Turlock-S Minaret Street,Turlock-SMin,37.4883,-120.8364,NA,NA,0.698173694,0.695905616,0.737543338,0.989727859,0.502074249,NA,NA,NA,0.029758423,0.015701226,0.042056739,0.010793299,0.066067546,0.026447217,0.052768928,14.35432079,0.043811466,10.4339266,0.026642989,0.044315955,10.42179871,NA,NA,NA,NA,NA,NA,NA,NA,3.99952882
2997,Calexico-Grant Street,Calexic-Grnt,32.6739,-115.5164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056221753,12.14902135,0.046035571,9.62716763,0.031593962,0.046521343,9.616718542,NA,NA,NA,NA,NA,NA,NA,NA,4.002660164
2998,Nipomo-Eucalyptus,Nipomo-Eclps,35.0208,-120.5336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043333333,10.85015291,0.038705972,9.572741194,0.02747815,0.039096478,9.584992343,0.016698113,0.003205107,0.003972087,0.002765526,NA,NA,NA,NA,3.997319035
2999,Shingle Springs-Ponderosa High School,Shingle_Spr,38.6738,-120.9411,NA,NA,1.18814433,1.180841924,1.205195205,1.75,0.810458904,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046918605,9.877906977,0.039645349,7.779069767,0.02611988,0.039953488,7.779069767,NA,NA,NA,NA,NA,NA,NA,NA,4.01369863
3000,San Jose-W San Carlos Street,San_Jose-WSC,37.3244,-121.9243,2.214285714,1.932428571,1.986659102,1.986736518,2.062054846,2.950732861,1.402693617,NA,NA,NA,0.045222927,0.026491014,0.12220928,0.040526655,0.162663906,0.069696404,0.033871429,11.18190476,0.025533111,9.590281086,0.014336588,0.026006193,9.631729395,NA,NA,NA,NA,NA,2.371428571,2.022798571,NA,4
3001,Westley-Truck Stop,Westley,37.5383,-121.2719,1.743026706,1.613153561,0.25715736,0.268395939,0.285761421,0.411167513,0.123758883,NA,NA,NA,0.026632391,0.013881463,0.026992288,0.005268431,0.048962025,0.018866519,0.055139241,11.92911392,0.047020253,10.70379747,0.033419072,0.047501266,10.72911392,0.001316456,0.000112772,0.00018852,0.000105924,NA,1.832807571,1.675772208,NA,3.992424242
3002,Colfax-City Hall,Colfax-CtyHl,39.0997,-120.9541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.052858688,13.88262411,0.045835223,10.32742736,0.032970636,0.046332388,10.32087172,NA,NA,NA,NA,NA,NA,NA,NA,4.004069356
3003,Carpinteria-Gobernador Road,Carpint-Gbrn,34.4033,-119.4572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010665543,0.005085893,0.002480272,0.000743925,0.012519138,0.005829604,0.051392358,13.24090962,0.044090489,9.57956778,0.032242816,0.044581879,9.575291806,NA,NA,NA,NA,NA,NA,NA,NA,4.001604033
3004,Madera-Road 28,Madera-Rd28,36.9666,-120.0388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06061086,12.79638009,0.050792711,10.18223235,0.031113452,0.051316629,10.17539863,NA,NA,NA,NA,NA,NA,NA,NA,4.00678733
3006,Bishop-Short Street,Bishop-Short,37.3616,-118.3939,NA,NA,0.772296552,0.769284483,0.788489233,1.49870801,0.41586994,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047920792,9.914851485,0.043233135,9.648809524,0.033912514,0.043632937,9.662698413,NA,NA,NA,NA,NA,NA,NA,NA,4.009425878
3007,Lancaster-W Pondera Street,Lancstr-WPnd,34.6899,-118.1327,NA,NA,1.282472835,1.277505455,1.342757288,2.126214743,0.813233942,NA,NA,NA,0.035035732,0.016924314,0.06383309,0.015422746,0.09449086,0.032222918,0.059122488,12.79114833,0.049419278,10.59842143,0.034675176,0.049904568,10.55154269,NA,NA,NA,NA,NA,NA,NA,NA,4.001181474
3008,Rocklin-Rocklin Road,Rocklin,38.7897,-121.2169,NA,NA,0.73645092,0.733981595,0.759250307,1.140981595,0.505435583,NA,NA,NA,0.031036991,0.014497991,0.054220099,0.010638369,0.077350801,0.025109961,0.052574591,13.20741097,0.043485914,9.864194558,0.027202335,0.043960751,9.842523477,NA,NA,NA,NA,NA,NA,NA,NA,4.004571704
3009,Fresno-1st Street,Fresno-1st,36.7819,-119.7731,2.27874663,1.887071501,1.07384773,1.064359835,1.198109048,1.670943344,0.656805831,NA,0.436023097,0.17927391,0.037767364,0.019705261,0.065725809,0.017974813,0.097513934,0.03767116,0.060101411,13.48316804,0.050523251,10.14942047,0.030880259,0.051006982,10.1442536,0.004694592,0.00252395,0.00280914,0.002367436,NA,2.877496503,2.189128413,NA,3.999725388
3010,Ukiah-E Gobbi Street,Ukiah-EGobbi,39.1447,-123.2002,NA,NA,0.640391698,0.639100698,0.650169932,0.948732102,0.474446684,NA,NA,NA,0.018452623,0.008887015,0.039877465,0.013586843,0.052893192,0.022116553,0.036810385,12.94426012,0.030488738,10.51407751,0.019681029,0.030972342,10.50629347,0.000769231,9.42E-05,0.000160681,8.81E-05,NA,NA,NA,NA,3.999670673
3011,Sacramento-T Street,Sacto-T_Strt,38.568,-121.4936,2.437477974,1.962422728,1.097084514,1.084340587,1.216448735,1.694418212,0.667957167,NA,0.47332872,0.158371765,0.034118523,0.019341585,0.080252449,0.021670833,0.109253219,0.040924311,0.04480934,13.19266177,0.03581914,10.11732515,0.020909095,0.036308329,10.12146289,NA,NA,NA,NA,NA,2.899847706,2.192165538,NA,3.999338099
3014,Red Bluff-Walnut Street,Red_Blf-Wlnt,40.1714,-122.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.051290691,11.18560822,0.044886286,9.680571429,0.030069258,0.045321714,9.674857143,NA,NA,NA,NA,NA,NA,NA,NA,4.005134056
3015,Point Conception-Lighthouse,Pt_Conceptin,34.4518,-120.4592,NA,NA,0.330003171,0.331042283,0.334888075,0.400627615,0.270759414,NA,NA,NA,0.005433214,0.002242255,0.002655172,0.000901131,0.007631525,0.003074542,0.045542835,12.60677281,0.041476142,9.962436548,0.036284411,0.041946447,9.920304569,0.003244517,0.001661464,0.001682736,0.001386978,NA,1.935744235,1.833143354,NA,4.002502503
3016,Redwood Natl Park-Requa,Redwood_NP,41.561,-124.0841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03167181,10.86112157,0.028817907,10.74423876,0.023790955,0.029202116,10.74914998,NA,NA,NA,NA,NA,NA,NA,NA,3.996240602
3017,Placerville-Gold Nugget Way,Plcrvll-Gold,38.7247,-120.8219,NA,NA,0.298515256,0.299970505,0.304863288,0.487298061,0.219744952,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056723025,12.76557482,0.051088311,10.48281952,0.042939566,0.051572254,10.48378292,NA,NA,NA,NA,NA,NA,NA,NA,4.000936622
3018,Yosemite Natl Park-Turtleback Dome,Yos_NP-Trtle,37.7133,-119.7058,NA,NA,0.246374749,0.24564257,0.24853507,0.284168337,0.208673347,NA,NA,NA,0.001532353,0.000933172,9.62E-05,2.59E-05,0.001615611,0.000988789,0.058242044,12.15238678,0.054662687,10.25206612,0.048704184,0.055123508,10.2822161,NA,NA,NA,NA,NA,NA,NA,NA,3.999695447
3019,Sacramento-Earhart Drive,Sacto-Earhrt,38.7133,-121.5853,NA,NA,0.91068243,0.916658462,1.003933948,1.258256528,0.685155146,NA,NA,NA,0.02452724,0.010590298,0.031431183,0.006768591,0.052373395,0.017402571,0.051130333,13.00302318,0.042314219,10.26089873,0.024672056,0.042775654,10.27062374,NA,NA,NA,NA,NA,NA,NA,NA,3.996757458
3020,Quincy-N Church Street,Quincy-NChrc,39.9397,-120.9441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.049884132,13.58576398,0.043719359,10.24245661,0.030610516,0.044220561,10.24753004,NA,NA,NA,NA,NA,NA,NA,NA,3.995995729
3021,Temecula-Rancho California Road,Temecula-Rnc,33.5261,-117.1661,NA,NA,1.225011272,1.223938808,1.242354267,1.7568438,0.83531562,NA,NA,NA,0.039928571,0.019398296,0.059413854,0.015937732,0.087219251,0.035375382,0.055064267,11.2622108,0.046078306,9.794608472,0.027948037,0.046540436,9.789473684,NA,NA,NA,NA,NA,NA,NA,NA,3.998742138
3022,Merced-S Coffee Avenue,Merced-SCofe,37.2817,-120.4336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025181833,0.011568386,0.029374333,0.005918216,0.049609833,0.017447596,0.05904005,14.3725954,0.051050789,10.54826498,0.032887565,0.051545584,10.5444795,NA,NA,NA,NA,NA,NA,NA,NA,4.001059002
3023,Vandenberg Air Force Base-STS Power,Van_AFB-STSP,34.5961,-120.6327,NA,NA,0.182917968,0.1837967,0.185944401,0.218774704,0.148487088,NA,NA,NA,0.003317965,0.001492705,0.000842789,0.000253148,0.003802206,0.001677708,0.045503759,12.77469536,0.042060338,10.08803641,0.037644735,0.042548244,10.07945384,0.001207922,0.000488936,0.000713064,0.000622272,NA,1.812815483,1.749804879,NA,4.000507872
3026,Clovis-N Villa Avenue,Clovis,36.8194,-119.7164,2.419402985,2.07401806,0.839099064,0.834286146,0.875156326,1.355002159,0.566895926,NA,0.414256602,0.162010029,0.033027019,0.01643782,0.042554038,0.009392171,0.070904561,0.025801471,0.0607869,13.4076957,0.051144725,10.03996474,0.032063125,0.051635616,10.05260065,NA,NA,NA,NA,NA,2.84840564,2.116014338,NA,3.999570877
3027,Gasquet-Airport,Gasquet-Arpt,41.8457,-123.9812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035507927,11.14939024,0.030859927,9.880633374,0.021289551,0.031279537,9.901339829,NA,NA,NA,NA,NA,NA,NA,NA,3.995142684
3028,Nevada City-Willow Valley,Nvda_Cty-Wll,39.2668,-121.007,NA,NA,0.000409836,0.000409836,0.000409836,0.003278689,0.000137705,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058599349,11.52117264,0.051771242,9.319172113,0.0362886,0.052212418,9.335511983,NA,NA,NA,NA,NA,NA,NA,NA,4.007454739
3029,Exxon Site 10-UCSB West Campus,S_Barbr-UCSB,34.4147,-119.8788,NA,NA,NA,NA,NA,NA,NA,0.000554832,NA,NA,0.024316178,0.009475957,0.024692308,0.004997203,0.046307692,0.014478869,0.05004813,13.23377338,0.044017365,9.851708931,0.030566945,0.044516538,9.872105843,0.00120474,0.000521364,0.000554386,0.000448619,0.000977654,2.976488797,2.04196714,0.001592445,4.000385406
3031,La Jolla-Mount Soledad,La_Jolla,33.858,-117.8761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041444444,0.018525059,0.022222222,0.004543176,0.056333333,0.023068353,0.068043478,10.55434783,0.057717391,10.93478261,0.044314444,0.058163043,11.02173913,NA,NA,NA,NA,NA,NA,NA,NA,4
3032,Anderson-North Street,Anderson-Nth,40.4531,-122.2986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047886027,13.35504253,0.041079554,10.2794082,0.025570714,0.041561969,10.27916566,NA,NA,NA,NA,NA,NA,NA,NA,3.999030538
3033,Healdsburg-Municipal Airport,Healdsb-Aprt,38.6536,-122.9005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.040843335,10.46151384,0.035251205,9.955480553,0.025270906,0.035664095,9.956444873,NA,NA,NA,NA,NA,NA,NA,NA,3.997442046
3038,Sequoia Natl Park-Ash Mountain #1,Seq_NP-Ash#1,36.4936,-118.8286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063299676,14.28289667,0.056467039,10.29164214,0.045158434,0.056968511,10.30282519,NA,NA,NA,NA,NA,NA,NA,NA,4.000294031
3039,Beverly Hills-Franklin Canyon (NRA),Bev_Hill-NRA,34.074,-118.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07191457,13.05500293,0.055299472,9.877862595,0.030354477,0.055792719,9.889606577,NA,NA,NA,NA,NA,NA,NA,NA,4.00525394
3045,Yosemite Village-Park Headquarters,Yos_Villg-HQ,37.7502,-119.5869,NA,NA,0.792884393,0.790543353,0.828583815,1.448554913,0.516965318,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047132523,13.2881459,0.041255021,10.27936701,0.029007405,0.041746196,10.2678028,NA,NA,NA,NA,NA,NA,NA,NA,4.013956311
3082,Santa Ana-Ross,Snta_Ana-Rss,33.7505,-117.8694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.067783883,11.37728938,0.045062271,8.673992674,0.018963178,0.045562271,8.673992674,0.00789916,0.005371429,0.003532766,0.002445924,NA,NA,NA,NA,3.998171846
3091,El Cajon-Lexington,El_Cajon-Lxg,32.7938,-116.9602,NA,NA,2.523991007,2.506384892,2.597140036,3.612208259,1.785956912,NA,NA,NA,0.060708263,0.035453522,0.099224283,0.033463595,0.145050505,0.068917044,0.064362416,10.85402685,0.04926087,8.841137124,0.02915763,0.049770903,8.849498328,0.01115942,0.005540887,0.00692603,0.005734746,NA,NA,NA,NA,4.001644737
3101,Las Flores Canyon #1,Capitan-LF#1,34.4897,-120.0458,NA,NA,0.241017441,0.242156047,0.243388331,0.274577348,0.206168044,NA,NA,NA,0.00799581,0.003618583,0.002799565,0.000668618,0.01025112,0.004270299,0.056905894,13.21110549,0.051179666,10.65079767,0.044012202,0.051662699,10.63788301,0.001781345,0.000664747,0.000778725,0.00060993,NA,1.954215928,1.789547326,NA,4.000378263
3106,Concepcion-Government Point,Concepcion,34.45,-120.42,NA,NA,0.22370485,0.224009691,0.226974631,0.272232472,0.172058579,NA,NA,NA,0.005777161,0.002666748,0.002879797,0.000761323,0.007686981,0.003342127,0.05074601,12.91655267,0.045950251,9.858512095,0.03998428,0.046441807,9.890004564,0.001964772,0.000984798,0.001096396,0.00087783,NA,1.842213115,1.657578299,NA,3.999095023
3116,Willits-899 S Main Street,Willits-Main,39.4044,-123.3497,NA,NA,0.564756442,0.565790775,0.573082849,0.745583472,0.461819975,NA,NA,NA,0.01508677,0.008179072,0.087103448,0.013201149,0.122264368,0.023586494,0.031821782,13.15860625,0.026784164,10.69090217,0.018514601,0.027280929,10.70650933,0.002871287,0.000937402,0.001035099,0.000884356,NA,NA,NA,NA,4.001708104
3117,Sutter Buttes-S Butte,Sutter_Butte,39.1583,-121.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063974385,15.20459082,0.057087632,12.64351852,0.048620461,0.057563823,12.63029101,NA,NA,NA,NA,NA,NA,NA,NA,4.005950413
3121,Mojave-923 Poole Street,Mojave-Poole,35.0503,-118.1478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024000741,0.009180037,0.019954063,0.00392461,0.042778519,0.013068871,0.060977641,13.72162485,0.05465204,10.96175516,0.044671385,0.055149223,10.98326788,NA,NA,NA,NA,NA,NA,NA,NA,4.001357313
3124,Twentynine Palms-Adobe Road #2,29_Palm-Adb2,34.1419,-116.0553,NA,NA,0.603520087,0.600617965,0.617395048,0.867491927,0.424515608,NA,NA,NA,0.015507514,0.006307281,0.00621146,0.002012213,0.020640273,0.008126612,0.059484313,13.75040669,0.053513583,10.28279545,0.043871439,0.054006501,10.26050615,0.002118771,0.001460744,0.001551245,0.001360623,NA,NA,NA,NA,3.998384864
3126,Grass Valley-Litton Building,Grs_Vly-Litn,39.2336,-121.0555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009838146,0.003531481,0.003289305,0.000608918,0.011882531,0.003414182,0.058891946,12.01797835,0.05447158,11.3953062,0.047990648,0.054963513,11.44022736,NA,NA,NA,NA,NA,NA,NA,NA,3.999818083
3129,Hanford-S Irwin Street,Hanford-Irwn,36.3147,-119.6436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027958522,0.013612357,0.031296946,0.007829253,0.054221626,0.021411115,0.057611066,14.51247485,0.04937852,10.44851167,0.030717293,0.049874899,10.45132743,NA,NA,NA,NA,NA,NA,NA,NA,4.000198334
3130,Diamond Bar-E Copley Drive,Diamond_Bar,33.95,-117.84,NA,NA,1.448039031,1.446722746,1.483440108,2.065679677,0.982236878,NA,NA,NA,0.072346424,0.043788052,0.117007003,0.023451076,0.173990182,0.067499405,0.062275168,13.33154362,0.045487248,9.918120805,0.0228673,0.046010738,9.875167785,NA,NA,NA,NA,NA,NA,NA,NA,3.995978552
3133,Scotts Valley-Scotts Valley Drive,Scotts_V-Drv,37.0522,-122.0144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04147129,13.3736929,0.035083853,10.5293578,0.021972608,0.035593761,10.53706422,NA,NA,NA,NA,NA,NA,NA,NA,4.000733676
3134,Tracy-24081 Patterson Pass Road,Tracy-Pattrs,37.74,-121.5319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02637931,0.014550609,0.046555172,0.011106022,0.069655172,0.025618459,0.040683502,13.14478114,0.033360269,9.65993266,0.023005614,0.033835017,9.7003367,NA,NA,NA,NA,NA,NA,NA,NA,4
3135,Calexico-Ethel Street,Calexic-Ethl,32.6761,-115.4831,NA,NA,1.658858165,1.623724817,1.893160558,2.965760772,0.939551404,NA,NA,NA,0.037254462,0.014733231,0.080206478,0.016040272,0.112319662,0.030752783,0.053783841,12.97218285,0.04415078,9.351169383,0.02750696,0.044647945,9.343727853,0.003955786,0.001828508,0.002040564,0.001640045,NA,NA,NA,NA,4
3137,Willows-E Laurel Street,Willows-ELau,39.5172,-122.1897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.050041952,14.00341997,0.043662865,10.37728102,0.028741268,0.044168796,10.38366788,NA,NA,NA,NA,NA,NA,NA,NA,4.000911993
3138,Tijuana-ITT,Tijuana-Inst,32.5308,-116.9869,NA,NA,1.196489372,1.182320326,1.263360138,2.047409965,0.756752343,NA,NA,NA,0.037887826,0.01882256,0.046028708,0.009312086,0.07975997,0.028166231,0.045152417,11.72391858,0.037902194,9.578322581,0.02537685,0.038395097,9.575483871,0.007195332,0.003043956,0.002792488,0.002069944,NA,NA,NA,NA,4.000885152
3140,San Martin-Murphy Avenue,San_Martin,37.0794,-121.5999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.049954331,13.67749529,0.040894292,10.10171482,0.024258383,0.041389476,10.09184872,NA,NA,NA,NA,NA,NA,NA,NA,4.002346867
3141,Tijuana-La Mesa,Tijuana-Caje,32.4975,-116.9763,NA,NA,2.216311436,2.211581975,2.372751853,3.757119292,1.40170906,NA,NA,NA,0.045270907,0.023366037,0.107580509,0.026478706,0.142823543,0.049756539,0.043242018,11.38454419,0.035251463,9.316787638,0.022470591,0.035722547,9.277686724,0.007328579,0.002759875,0.002742137,0.002117628,NA,NA,NA,NA,4.001072731
3143,Westmorland-W 1st Street,Westmore-1st,33.0325,-115.6236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055311825,13.47240876,0.046405208,9.58221182,0.031090488,0.046906671,9.585137507,NA,NA,NA,NA,NA,NA,NA,NA,4.002333042
3144,San Andreas-Gold Strike Road,San_Andreas,38.2019,-120.6802,NA,NA,0.319030439,0.317431405,0.328012497,0.459419948,0.242999057,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055137846,14.83465539,0.048608144,10.83994359,0.033547933,0.049106469,10.8332452,0.001756098,0.000185789,0.000318227,0.000173902,NA,NA,NA,NA,3.99830652
3145,Bakersfield-Golden State Highway,Baker-GS_Hwy,35.3853,-119.0144,1.588899889,1.198100122,0.949835674,0.943057809,0.998314643,1.464008335,0.674449517,NA,0.608968551,0.231490774,0.042285504,0.022700788,0.066073999,0.017555388,0.102819808,0.040448877,0.055648569,14.02467917,0.047357086,10.27240426,0.027204452,0.047860245,10.29352546,NA,NA,NA,NA,NA,3.274809367,2.327394519,NA,4
3146,Bakersfield-5558 California Avenue,Baker-5558Ca,35.3566,-119.0627,2.814714961,2.111133344,0.94059068,0.930167948,1.020865468,1.516282974,0.611813189,NA,0.773306881,0.401225228,0.041971941,0.020182482,0.079708045,0.020859638,0.114687622,0.041011215,0.059445442,14.17828229,0.051439591,10.28478337,0.029246961,0.051942762,10.28425502,0.004961473,0.002718921,0.002884314,0.002566125,NA,3.604649782,2.564205757,NA,3.999824253
3147,Crows Landing NAS-Fire Station,Crow_Land-FS,37.412,-121.1029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024525547,0.012214134,0.021394161,0.00503126,0.041985401,0.017545315,0.054291005,14.29100529,0.04655477,10.34982332,0.028053223,0.047072438,10.36042403,NA,NA,NA,NA,NA,NA,NA,NA,4.008498584
3151,Death Valley Natl Monument,Death_Valley,36.5089,-116.8478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054005465,12.57016925,0.051335862,10.34327042,0.04734903,0.051810725,10.26494973,NA,NA,NA,NA,NA,NA,NA,NA,4.001057641
3152,Joshua Tree-National Monument,Josh_Tr-Mnmt,34.0694,-116.3888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.065117587,13.52862986,0.059052919,10.27569136,0.052390136,0.059537897,10.30180949,NA,NA,NA,NA,NA,NA,NA,NA,4.002555366
3153,Goleta-Fairview,Goleta-NFrvw,34.4455,-119.8283,NA,NA,0.442535313,0.446250906,0.446407209,0.662280097,0.357427216,NA,NA,NA,0.020867764,0.010481851,0.016293934,0.003103526,0.034711958,0.013695853,0.046923499,13.27650086,0.040258026,9.797596567,0.027185178,0.040756567,9.776137339,0.001295118,0.000374559,0.000420429,0.0003333,NA,NA,NA,NA,3.999657593
3155,Vacaville-Elmira Road,Vacavil-Alli,38.3527,-121.9627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044471685,12.76805697,0.036998305,10.03594439,0.023300554,0.037495422,10.01424212,NA,NA,NA,NA,NA,NA,NA,NA,4.001355932
3157,White Cloud Mountain,White_Cld_Mt,39.3181,-120.8456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.062839974,12.48530372,0.058052083,11.11523438,0.052041847,0.058530924,11.13574219,NA,NA,NA,NA,NA,NA,NA,NA,4.005532053
3158,Tuscan Butte,Tuscan Butte,40.2622,-122.0928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.062405905,14.21878335,0.057398443,12.06723284,0.050022547,0.057880396,12.03573956,NA,NA,NA,NA,NA,NA,NA,NA,3.998584572
3159,Tracy-24371 Patterson Pass Road,Tracy-Patt#2,37.7366,-121.5341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026622452,0.013322971,0.035968664,0.007396306,0.059514755,0.020717606,0.048185498,13.55528701,0.040256046,10.15598549,0.028218024,0.040762999,10.18802902,NA,NA,NA,NA,NA,NA,NA,NA,4.000601142
3160,Shaver Lake - Perimeter Road,ShavLk-PerRd,37.1383,-119.2686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075192308,14.55251479,0.064260677,9.845360825,0.045656401,0.064758468,9.857142857,NA,NA,NA,NA,NA,NA,NA,NA,3.995584989
3164,Five Mile Learning Center,Sonora-OakRd,38.0505,-120.2997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0642509,12.30694087,0.059795688,11.37833676,0.053942367,0.060270534,11.36498973,NA,NA,NA,NA,NA,NA,NA,NA,4.002051282
3165,Tehachapi-Jameson Road,Thchpi-JamRd,35.1333,-118.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087130435,15.2826087,0.073423913,11.57608696,0.051285333,0.073902174,11.67391304,NA,NA,NA,NA,NA,NA,NA,NA,4.053763441
3168,Banning Airport,Banning-Hath,33.9208,-116.8583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042810425,0.017367957,0.037206599,0.008787108,0.076029008,0.026106689,0.067993223,13.6869261,0.059151661,9.888986014,0.039908948,0.059643575,9.856424825,NA,NA,NA,NA,NA,NA,NA,NA,4.000435635
3172,Ojai-Ojai Avenue,Ojai-OjaiAve,34.4166,-119.2458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015415567,0.007614862,0.012692886,0.002087377,0.025137141,0.009675313,0.057795536,13.57453169,0.051057792,9.82642487,0.030149583,0.051555002,9.822837784,NA,NA,NA,NA,NA,NA,NA,NA,3.998605855
3173,Calexico-East,CalexicoEast,32.6742,-115.3911,NA,NA,1.134816555,1.121744718,1.299320474,2.172392241,0.664410776,NA,NA,NA,0.029593452,0.011153738,0.057351756,0.010111317,0.084655613,0.021331432,0.054287599,13.36873351,0.04610266,9.372169708,0.031023758,0.046580567,9.359419653,0.007633174,0.002240443,0.002665478,0.001956188,NA,NA,NA,NA,4.000411946
3177,Santa Rosa Island,SRosaIsland,34.0166,-120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046057191,12.77458194,0.042458989,9.863073318,0.037719847,0.042955474,9.848008035,NA,NA,NA,NA,NA,NA,NA,NA,4.004347826
3178,Tijuana-Las Playas,Tijuana-Play,32.5136,-117.1163,NA,NA,0.801475123,0.806132855,0.821104004,1.271147394,0.579337061,NA,NA,NA,0.026286632,0.01335799,0.021812207,0.005724028,0.045985668,0.019080687,0.043075441,10.79247879,0.037487393,10.35461485,0.029573411,0.037958131,10.38931298,0.006948561,0.001875872,0.002303532,0.001615458,NA,NA,NA,NA,4.005509035
3183,Rosarito,Rosarito,32.3533,-117.0558,NA,NA,0.771941883,0.767855602,0.797842002,1.243843712,0.524739683,NA,NA,NA,0.02529156,0.011481135,0.028475135,0.006065537,0.051069054,0.017546711,0.045526045,11.657618,0.039500991,9.461862308,0.028227853,0.039979693,9.46631996,0.012085634,0.002482715,0.003072876,0.00214766,NA,NA,NA,NA,4.003359462
3185,Mexicali-ITM,Mexicali-ITM,32.6213,-115.3977,NA,NA,2.124667731,2.083055024,2.414440473,3.935477004,1.154449934,NA,NA,NA,0.04643685,0.020716279,0.142546002,0.033335025,0.183215361,0.053983928,0.05408539,12.5852509,0.045634315,9.361062969,0.027205778,0.046117273,9.357885615,0.009597806,0.003291974,0.003778033,0.002863169,NA,NA,NA,NA,4.003339695
3186,Niland-English Road,Niland-Eng,33.2136,-115.5453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05305992,13.72170439,0.04570466,10.00026631,0.032003494,0.046185619,9.99494008,NA,NA,NA,NA,NA,NA,NA,NA,3.998137803
